t_sec,x,y,z,yaw,pitch,roll
3.434213399887085,-0.49009111523628235,-0.911641538143158,-2.633986473083496,179.8589722201094,170.00347213328243,-89.58733937459822
3.451090097427368,-0.4901072382926941,-0.9116165041923523,-2.634082317352295,179.85894141780304,169.99859241619905,-89.5875421909709
3.466313600540161,-0.4901620149612427,-0.9116027355194092,-2.6341042518615723,179.86633748324746,170.00111862554624,-89.58642701081116
3.48088002204895,-0.490203857421875,-0.9116426110267639,-2.6342461109161377,179.8695090290083,170.00340664661806,-89.59204409819648
3.4963486194610596,-0.4901716113090515,-0.9116374254226685,-2.6343517303466797,179.86425284654112,170.00409154186394,-89.58572477479393
3.5116260051727295,-0.4901752471923828,-0.9116227626800537,-2.634354829788208,179.86322783516152,170.004011222864,-89.58386645863979
3.5274498462677,-0.4901754856109619,-0.9115880727767944,-2.6342568397521973,179.8681021385024,170.00583300268792,-89.58964169705978
3.542799711227417,-0.4902231991291046,-0.9116252064704895,-2.634349822998047,179.87005142419986,170.00473592663454,-89.58536602855372
3.5581424236297607,-0.49024417996406555,-0.9116576910018921,-2.6343765258789062,179.86993459217567,170.00304199306234,-89.59168841329043
3.5740628242492676,-0.490263432264328,-0.9116504192352295,-2.634387493133545,179.86976945828843,170.00514271770837,-89.58984885876256
3.5888774394989014,-0.49053895473480225,-0.9117323160171509,-2.635007858276367,179.86254758888734,170.01872856736006,-89.57135604655245
3.6041908264160156,-0.49041619896888733,-0.9117916822433472,-2.6348683834075928,179.8528696102849,170.01655381306247,-89.58064153057704
3.6192901134490967,-0.4905685484409332,-0.9119170904159546,-2.635470390319824,179.8345710596407,170.03110200194666,-89.56205754257175
3.635575294494629,-0.4906049072742462,-0.9119076728820801,-2.6355130672454834,179.83482472537443,170.02929183974248,-89.56320653836801
3.6512699127197266,-0.4904942810535431,-0.9119690656661987,-2.6352896690368652,179.82987960195314,170.02737208593112,-89.56351587574473
3.666360855102539,-0.4903915524482727,-0.912004292011261,-2.635176181793213,179.8231405003876,170.0263969339314,-89.56774929486285
3.6821610927581787,-0.4903104305267334,-0.9120063781738281,-2.635064125061035,179.82185086766688,170.01996111235655,-89.57347117685234
3.697641372680664,-0.4903058409690857,-0.9120178818702698,-2.635056972503662,179.826771676015,170.01906487613692,-89.57133150973665
3.713168144226074,-0.4902929961681366,-0.9120278358459473,-2.6350631713867188,179.8282212310052,170.01850006457437,-89.57036021536179
3.7292239665985107,-0.4902648627758026,-0.9119904041290283,-2.6348960399627686,179.82875232191867,170.017324100427,-89.57265079977476
3.744358777999878,-0.49027547240257263,-0.9119402766227722,-2.6349308490753174,179.83540953045025,170.0136500557118,-89.57074594822384
3.760186195373535,-0.49030813574790955,-0.9119209051132202,-2.635016679763794,179.8376996993629,170.00926283345686,-89.57759381327368
3.775542974472046,-0.490339994430542,-0.9118862152099609,-2.635080099105835,179.84280942115274,170.01112675146314,-89.57756704004392
3.7910587787628174,-0.49034711718559265,-0.9118653535842896,-2.635096311569214,179.84302658703712,170.01018432998657,-89.57871636589465
3.806497812271118,-0.4903465807437897,-0.9117627143859863,-2.6349353790283203,179.8468570207571,170.0127469417124,-89.58124293688103
3.822265863418579,-0.49036046862602234,-0.9117094278335571,-2.634827136993408,179.85263673482086,170.01427958890096,-89.58436931304487
3.8374476432800293,-0.4903496205806732,-0.9116743803024292,-2.6346805095672607,179.85295334458883,170.01082772039288,-89.58831497384558
3.8531033992767334,-0.49035531282424927,-0.911658525466919,-2.634688377380371,179.85427613704212,170.01157057728088,-89.58744486182616
3.869180917739868,-0.49037253856658936,-0.9116918444633484,-2.6346821784973145,179.85465645917088,170.01109726470153,-89.59066846438444
3.884190082550049,-0.49034765362739563,-0.9117386341094971,-2.6347315311431885,179.85133821326323,170.00851867786187,-89.59345529444761
3.8993499279022217,-0.4902838170528412,-0.911734402179718,-2.634507894515991,179.85269585994433,170.00817984123577,-89.59674344958252
3.915372848510742,-0.49028247594833374,-0.9117327332496643,-2.634479284286499,179.85306789377458,170.0051215591776,-89.59584087665509
3.9311110973358154,-0.4902414083480835,-0.9117727279663086,-2.6343302726745605,179.85483592476902,170.00699269997918,-89.59941368976146
3.9462594985961914,-0.4901920258998871,-0.9117921590805054,-2.634143590927124,179.85619498658735,170.00633579926293,-89.60067474754266
3.96272873878479,-0.49041250348091125,-0.9119224548339844,-2.6347439289093018,179.8506214714467,170.01980181870152,-89.5853009472571
3.9777705669403076,-0.4903213083744049,-0.9119895696640015,-2.634704351425171,179.84325694739115,170.02014021884438,-89.58478334096414
3.993433952331543,-0.49031883478164673,-0.9120082259178162,-2.634683847427368,179.84290450146057,170.01969272359958,-89.58554194687154
4.0084228515625,-0.49049660563468933,-0.9120880365371704,-2.6353390216827393,179.83263208419802,170.03366586008497,-89.56796511846262
4.024173736572266,-0.4903980791568756,-0.9121131896972656,-2.635174512863159,179.82382397129084,170.03121711166733,-89.56818086004661
4.03998327255249,-0.4903017282485962,-0.9120558500289917,-2.635049343109131,179.822257639163,170.02781460068036,-89.56912184809705
4.055873870849609,-0.49027395248413086,-0.9120639562606812,-2.6350629329681396,179.82054726322886,170.03418321690157,-89.56715924212571
4.071301221847534,-0.49028104543685913,-0.911985456943512,-2.635021209716797,179.82810877407528,170.02685940844017,-89.56780580823389
